t,truck_id,shovel_id,event,payload_t
12014.9,29,101,return,0.0
12016.5,31,1,haul,95.2
12059.9,26,4,load,0.0
12060.2,9,101,return,0.0
12060.2,27,101,dump,215.9
12064.9,23,1,load,0.0
12106.1,22,101,dump,102.5
12106.1,27,101,return,0.0
12126.9,36,6,load,0.0
12126.9,38,6,haul,133.4
12131.5,17,3,haul,139.8
12135.2,11,5,load,0.0
12135.2,32,5,haul,154.6
12154.0,22,101,return,0.0
12154.0,24,101,dump,237.6
12197.7,23,1,haul,134.2
12218.1,24,101,return,0.0
12218.1,35,101,dump,145.0
12229.5,5,3,load,0.0
12266.2,41,2,haul,138.8
12266.5,15,101,dump,221.8
12266.5,35,101,return,0.0
12266.6,20,4,load,0.0
12266.6,26,4,haul,136.5
12322.1,10,101,dump,97.4
12322.1,15,101,return,0.0
12327.5,25,1,load,0.0
12371.7,10,101,return,0.0
12371.7,39,101,dump,215.7
12402.6,5,3,haul,141.6
12427.5,1,101,dump,108.1
12427.5,39,101,return,0.0
