t,truck_id,shovel_id,event,payload_t
13101.1,9,101,dump,229.6
13101.1,26,101,return,0.0
13116.3,16,4,haul,95.6
13144.6,7,1,load,0.0
13159.8,9,101,return,0.0
13159.8,21,101,dump,233.1
13173.4,15,4,load,0.0
13197.4,25,3,load,0.0
13205.1,10,101,dump,88.0
13205.1,21,101,return,0.0
13250.4,10,101,return,0.0
13250.4,23,101,dump,144.4
13292.7,25,3,haul,99.1
13294.5,7,1,haul,88.0
13294.5,19,1,load,0.0
13296.4,14,101,dump,154.1
13296.4,23,101,return,0.0
13327.3,8,5,load,0.0
13344.2,3,101,dump,220.2
13344.2,14,101,return,0.0
13358.8,6,2,load,0.0
13408.3,3,101,return,0.0
13408.3,17,101,dump,145.0
13415.5,15,4,haul,244.3
13428.5,19,1,haul,98.1
13456.7,13,101,dump,92.9
13456.7,17,101,return,0.0
13480.2,8,5,haul,133.8
13503.0,26,4,load,0.0
13512.3,11,101,dump,132.8
13512.3,13,101,return,0.0
13560.5,9,1,load,0.0
13561.9,11,101,return,0.0
13561.9,12,101,dump,237.6
13617.7,12,101,return,0.0
13633.2,16,101,dump,95.6
13697.7,16,101,return,0.0
13697.7,22,101,dump,95.6
13700.2,10,4,load,0.0
13700.2,26,4,haul,160.2
13701.0,21,3,load,0.0
13763.4,22,101,return,0.0
13763.4,24,101,dump,237.0
13775.9,14,5,load,0.0
13809.3,6,2,haul,220.8
13813.9,3,2,load,0.0
13821.0,20,101,dump,134.0
13821.0,24,101,return,0.0
13844.5,10,4,haul,93.3
13852.3,9,1,haul,226.7
13852.3,23,1,load,0.0
13866.8,5,101,dump,123.7
13866.8,20,101,return,0.0
